StockID,QuantitySum,SalesSum,ChargeBack,ChargeRatio,SalesperMin,QuantityperMin,Customer
22478,1377,1886.85,0,0,1.385352423,1.011013216,59
22479,1075,1509.35,0,0,1.091359364,0.777295734,47
22480,613,729.77,0,0,3.118675214,2.61965812,57
22481,555,554.31,0,0,0.393965885,0.39445629,61
22482,448,523.52,0,0,0.386932742,0.331116038,40
22483,663,1875.13,1,0.001506024,1.401442451,0.495515695,90
22485,430,5288.1,6,0.013761468,63.71204819,5.180722892,141
22486,28,141.34,6,0.176470588,0.70318408,0.139303483,9
22487,684,6408.36,25,0.035260931,4.899357798,0.52293578,273
22488,2846,4528.02,34,0.011805556,31.22772414,19.62758621,209
22489,8920,3593.54,2,0.000224165,16.11452915,40,227
90026C,3,25.5,0,0,0.020581114,0.002421308,2
22491,3868,3095.14,12,0.003092784,10.97567376,13.71631206,158
22492,25589,15719.75,196,0.007601319,34.32259825,55.87117904,210
22493,1987,3185.75,273,0.12079646,2.550640512,1.590872698,121
22494,845,1043.97,40,0.04519774,9.942571429,8.047619048,79
22495,144,424.8,6,0.04,1.591011236,0.539325843,50
22496,128,377.6,4,0.03030303,0.280743494,0.095167286,54
22497,177,752.25,0,0,0.661609499,0.155672823,50
22498,226,1344.7,0,0,6.591666667,1.107843137,68
22499,1714,9809.83,4,0.002328289,54.1979558,9.46961326,217
22500,146,722.7,0,0,7.227,1.46,60
22501,1094,9945.7,100,0.083752094,72.07028986,7.927536232,187
22502,1413,46980.95,75,0.050403226,192.544877,5.790983607,175
22503,51,967.05,13,0.203125,10.3983871,0.548387097,15
22504,152,2790,5,0.031847134,33.61445783,1.831325301,31
22505,1343,6197.29,4,0.002969562,22.29241007,4.830935252,185
22507,2742,12193.92,7,0.002546381,24.98754098,5.618852459,224
22508,1473,5776.96,22,0.014715719,4.426789272,1.128735632,175
22509,76,1246.2,16,0.173913043,0.94552352,0.057663126,46
22510,182,382.5,0,0,0.273019272,0.129907209,25
22511,217,433.75,0,0,1.436258278,0.718543046,33
22512,92,209.54,0,0,2.436511628,1.069767442,20
22513,78,337.02,0,0,2.785289256,0.644628099,25
22514,261,539.1,0,0,1.939208633,0.938848921,61
22515,232,478.2,2,0.008547009,1.643298969,0.797250859,52
22516,171,350.1,0,0,4.8625,2.375,35
84575A,13,33.35,1,0.071428571,0.023602265,0.009200283,4
22518,333,663.3,0,0,19.50882353,9.794117647,44
22519,370,741,0,0,0.847826087,0.423340961,53
20758,154,130.9,0,0,0.091538462,0.107692308,33
22521,607,515.95,0,0,20.638,24.28,81
22522,910,748.54,12,0.013015184,20.79277778,25.27777778,99
22523,820,697,12,0.014423077,7.336842105,8.631578947,98
22524,592,721,0,0,0.779459459,0.64,55
22525,458,553.5,0,0,1.962765957,1.624113475,42
22520,705,599.25,0,0,0.443232249,0.521449704,88
22526,106,1329.9,5,0.045045045,0.977867647,0.077941176,56
22529,762,307.08,0,0,1.624761905,4.031746032,49
22530,3414,1389.96,24,0.006980803,4.088117647,10.04117647,139
22531,3229,1321.62,0,0,6.575223881,16.06467662,124
22532,1029,345.78,0,0,1.144966887,3.407284768,53
22533,1710,592.92,24,0.01384083,1.665505618,4.803370787,66
22534,4218,1688.04,2,0.000473934,8.931428571,22.31746032,168
22535,1632,596.16,48,0.028571429,4.516363636,12.36363636,86
22536,4663,1757.82,0,0,4.165450237,11.04976303,106
22537,1730,726.6,48,0.026996625,36.33,86.5,111
20761,106,404.92,0,0,0.294916242,0.077203205,44
22539,2481,985.24,0,0,0.767320872,1.932242991,70
22540,2201,868.05,1,0.000454133,2.278346457,5.776902887,48
22538,339,142.38,0,0,0.432765957,1.030395137,24
22541,462,179.64,0,0,0.655620438,1.686131387,18
22543,1311,492.86,0,0,0.364271988,0.968957871,28
22544,3781,1490.7,43,0.01124477,12.1195122,30.7398374,91
22545,926,359.91,1,0.001078749,2.9025,7.467741935,36
22546,1941,744.04,1,0.000514933,7.915319149,20.64893617,44
22547,559,238.88,2,0.003565062,2.341960784,5.480392157,37
22548,1873,2097.96,0,0,43.7075,39.02083333,149
22549,2809,3980.57,0,0,20.73213542,14.63020833,187
22550,1072,3690.79,8,0.007407407,10.19555249,2.961325967,131
22551,7397,11727.17,29,0.003905198,40.43851724,25.50689655,332
79062D,52,19.4,0,0,0.114792899,0.307692308,4
22553,3827,6121.35,84,0.021477883,4.28966363,2.681850035,278
22554,7116,11320.64,29,0.004058782,39.03668966,24.53793103,345
22555,5702,9158.7,21,0.003669404,6.749226234,4.201915991,288
22556,5660,9113.52,66,0.011526371,30.48,18.92976589,297
22557,4396,7049.72,27,0.006104454,28.31212851,17.65461847,310
22558,8100,12056.88,41,0.005036236,39.66078947,26.64473684,358
84509B,147,551.25,0,0,15.3125,4.083333333,35
22560,7074,8275.35,1,0.000141343,28.83397213,24.64808362,225
22561,5119,8185.63,276,0.05115848,45.98668539,28.75842697,282
22559,385,467.85,0,0,2.016594828,1.659482759,33
22562,1307,1604.25,0,0,1.364158163,1.111394558,139
22564,2185,2475.1,432,0.165074513,18.06642336,15.94890511,114
22565,814,708.28,0,0,2.810634921,3.23015873,82
22566,798,688.44,0,0,2.731904762,3.166666667,89
22567,2319,2980.15,16,0.006852248,46.56484375,36.234375,134
22568,2958,10664.23,302,0.092638037,42.82823293,11.87951807,244
22569,2504,8997.1,194,0.071905115,6.910215054,1.923195084,193
22570,2773,9862.46,245,0.081179589,68.01696552,19.12413793,202
22571,1935,1594.83,109,0.05332681,8.136887755,9.87244898,145
22572,1265,1050.29,0,0,21.88104167,26.35416667,114
22573,2193,1818.81,0,0,202.09,243.6666667,120
22574,1639,1457.11,192,0.104860732,13.36798165,15.03669725,127
22575,615,1146.45,6,0.009661836,10.32837838,5.540540541,61
22576,1274,1094.6,6,0.0046875,136.825,159.25,95
22577,9124,3067.72,96,0.010412148,26.90982456,80.03508772,327
22578,8514,2673.5,133,0.015381057,22.46638655,71.54621849,315
22579,4712,1583.56,96,0.019966722,83.34526316,248,227
22580,768,4390.24,60,0.072463768,11.93,2.086956522,129
22581,823,620.45,2,0.002424242,0.511500412,0.6784831,68
22582,1009,2445.76,12,0.011753183,1.836156156,0.757507508,69
22583,526,1341.3,2,0.003787879,0.937972028,0.367832168,72
22584,2182,5346.14,15,0.006827492,3.960103704,1.616296296,120
22585,5929,6983.45,45,0.007532641,54.13527132,45.96124031,235
22586,710,603.5,48,0.063324538,0.43076374,0.506780871,93
22587,787,668.95,0,0,0.546527778,0.642973856,94
22588,396,1274.28,195,0.329949239,0.949538003,0.295081967,109
22589,320,925.61,0,0,25.71138889,8.888888889,46
90212B,3,11.25,0,0,0.020233813,0.005395683,1
22591,310,1061.64,59,0.159891599,3.9466171,1.152416357,55
22592,471,1736.28,2,0.00422833,18.27663158,4.957894737,76
22593,1790,1531.64,144,0.074457084,6.777168142,7.920353982,103
22594,1685,1427.57,1,0.00059312,4.174181287,4.926900585,90
22595,6281,5097.83,144,0.022412451,21.87909871,26.95708155,270
35095A,782,281.64,0,0,0.220721003,0.612852665,26
22597,2278,880.4,24,0.010425717,4.918435754,12.72625698,84
22598,787,278.51,0,0,0.205846268,0.581670362,38
22599,1296,441.34,24,0.018181818,0.358813008,1.053658537,51
22600,1386,1170.3,24,0.017021277,0.918602826,1.087912088,113
22601,2125,1730.59,3,0.001409774,15.87697248,19.49541284,115
22602,1798,1508.02,36,0.019629226,3.090204918,3.68442623,137
22603,1205,1012.55,13,0.010673235,5.06275,6.025,106
22604,1154,2599.51,0,0,18.17839161,8.06993007,74
22605,682,9169.72,7,0.010159652,9.337800407,0.694501018,175
90152B,1,5.95,0,0,0.010701439,0.001798561,1
22607,1225,11187.68,4,0.003254679,131.6197647,14.41176471,220
84870C,20,75,0,0,0.0580945,0.015491867,10
85129D,145,189.72,0,0,1.594285714,1.218487395,16
22610,8894,2272.7,0,0,25.25222222,98.82222222,121
15056P,740,4082.91,10,0.013333333,3.745788991,0.678899083,88
22606,290,4154.7,11,0.03654485,35.20932203,2.457627119,110
35001W,91,266.53,1,0.010869565,0.254565425,0.086914995,5
22614,2854,919.36,37,0.01279834,6.129066667,19.02666667,131
22615,1988,604.38,12,0.006,2.255149254,7.417910448,60
22616,24704,7048.16,24,0.00097056,50.344,176.4571429,186
22617,2025,9566.29,29,0.014118793,20.13955789,4.263157895,295
22618,46,447.48,20,0.303030303,1.01239819,0.104072398,25
22619,2195,7925.25,4,0.001819009,17.04354839,4.720430108,243
22620,4338,5731.16,2,0.000460829,28.09392157,21.26470588,247
22621,5562,8765.74,49,0.008732846,136.9646875,86.90625,354
22622,1245,12490.16,13,0.010333863,28.38672727,2.829545455,170
22623,892,4868.46,13,0.014364641,36.33179104,6.656716418,159
22624,1706,14154.23,21,0.012159815,10.79651411,1.30129672,369
22625,1408,11316.03,23,0.016072676,7.952234715,0.98945889,288
22626,472,3897.73,9,0.018711019,47.53329268,5.756097561,131
22627,745,6210.58,14,0.018445323,85.07643836,10.20547945,186
22628,732,3399.4,19,0.025299601,24.10921986,5.191489362,83
22629,13460,23888.94,54,0.003995856,62.70062992,35.32808399,316
85183B,965,1213.25,0,0,13.33241758,10.6043956,84
22631,3280,5937.38,33,0.009960761,18.5543125,10.25,163
22632,4126,8190.07,17,0.004103307,17.27862869,8.70464135,250
22633,4282,8576.16,26,0.006035283,17.94175732,8.958158996,285
22630,10913,19370.81,266,0.023794615,66.33839041,37.37328767,285
22635,553,5148.55,84,0.131868132,19.80211538,2.126923077,137
22634,661,6023.05,41,0.058404558,28.68119048,3.147619048,151
22637,2564,6172.37,55,0.021000382,61.11257426,25.38613861,191
22638,200,349.21,1,0.004975124,0.247491141,0.141743444,32
22639,686,1672.54,0,0,1.185357902,0.486180014,94
22640,143,310.25,0,0,0.230326652,0.106161841,31
22641,109,223.55,0,0,0.158433735,0.077250177,22
22642,196,471.77,0,0,3.299090909,1.370629371,33
22643,138,297.5,0,0,17.5,8.117647059,23
22644,1468,2091.48,9,0.006093433,5.202686567,3.651741294,131
22645,1460,2103.76,17,0.011509817,13.75006536,9.54248366,145
22646,3150,4299.91,31,0.009745363,358.3258333,262.5,167
10124G,17,7.14,0,0,0.005007013,0.011921459,4
85019A,383,514.75,0,0,7.682835821,5.71641791,23
22649,697,3389.25,37,0.050408719,2.75101461,0.565746753,87
22650,782,1109.9,3,0.003821656,4.35254902,3.066666667,76
22651,1959,1574.67,0,0,9.966265823,12.39873418,71
22652,4849,7762.61,15,0.003083882,209.8002703,131.0540541,263
22653,1028,1935.96,30,0.028355388,10.13591623,5.382198953,71
22654,1003,5644.69,33,0.031853282,23.71718487,4.214285714,156
22655,50,6394.5,10,0.166666667,5.075,0.03968254,35
22656,20,2885,6,0.230769231,2.236434109,0.015503876,19
22659,10693,18656.01,322,0.029232864,48.58335938,27.84635417,212
22660,315,2070.03,0,0,1.688442088,0.256933116,54
22661,4983,3941.75,13,0.002602082,8.682268722,10.97577093,171
22662,6464,10224.56,16,0.002469136,29.46559078,18.62824207,310
22663,3024,5858,11,0.003624382,32.01092896,16.52459016,168
22664,510,1058.18,12,0.022988506,4.249718876,2.048192771,57
22665,1197,3362.91,22,0.01804758,140.12125,49.875,163
22666,6858,19450.14,146,0.020845231,76.87802372,27.10671937,469
22667,2637,7315.95,65,0.024056255,178.4378049,64.31707317,227
84536A,2599,1091.99,32,0.012162676,3.545422078,8.438311688,138
22669,947,2753.65,50,0.050150451,2.061115269,0.708832335,139
22670,1641,2052.74,5,0.003037667,19.92951456,15.93203883,139
22671,910,1450.66,1,0.001097695,1.149492868,0.721077655,75
22672,1323,2130.27,16,0.011949216,1.538101083,0.955234657,123
22673,737,916.83,12,0.016021362,0.656755014,0.527936963,82
22674,1248,1504.21,13,0.010309278,21.80014493,18.08695652,105
22416,826,1140.1,6,0.007211538,0.985393258,0.713915298,53
22676,989,1241.09,11,0.011,2.906533958,2.316159251,60
82616C,262,366.77,3,0.011320755,0.255055633,0.182197497,37
22678,706,883.71,11,0.015341702,4.148873239,3.314553991,58
22679,620,777.42,10,0.015873016,0.57714922,0.460282108,52
22680,693,868.67,30,0.041493776,14.72322034,11.74576271,60
22681,604,756.4,12,0.019480519,0.530434783,0.423562412,45
22677,832,1041.21,11,0.013048636,5.1291133,4.098522167,57
22683,553,693.67,12,0.021238938,1.700171569,1.355392157,54
22684,441,551.25,13,0.028634361,0.455578512,0.36446281,41
22685,523,653.75,10,0.018761726,0.45845021,0.366760168,49
22686,713,837.74,24,0.03256445,0.586242127,0.498950315,39
22682,575,719.96,11,0.018771331,11.99933333,9.583333333,50
22688,699,3433.79,0,0,572.2983333,116.5,25
85099F,16257,29632.61,249,0.015085423,133.4802252,73.22972973,313
22689,562,3986.44,52,0.084690554,10.86223433,1.53133515,95
22690,1563,9368.29,6,0.003824092,8.747236228,1.459383754,192
22691,331,2161.99,3,0.008982036,52.73146341,8.073170732,64
22693,15628,16872.68,72,0.004585987,13.57415929,12.57280772,167
22694,1515,3133.5,52,0.033184429,20.08653846,9.711538462,218
22695,489,692.97,0,0,4.442115385,3.134615385,64
22696,677,1274.21,0,0,0.926024709,0.492005814,101
22697,6021,16690.11,142,0.023040727,58.35702797,21.05244755,385
22698,5004,13824.6,138,0.026837806,37.46504065,13.56097561,314
22699,8443,23023.77,434,0.048890391,80.22219512,29.41811847,424
22700,1172,2553.38,22,0.018425461,638.345,293,41
22701,361,521.96,16,0.042440318,11.34695652,7.847826087,31
22702,1357,2661.9,0,0,23.35,11.90350877,35
22703,97,207.53,0,0,0.153271787,0.071639586,21
22704,5025,2062.5,50,0.009852217,1.713039867,4.17358804,124
22705,1825,766.5,25,0.013513514,0.628278689,1.495901639,59
22706,1925,792.5,25,0.012820513,2.732758621,6.637931034,61
22707,1225,514.5,0,0,257.25,612.5,40
22708,2650,1097,25,0.009345794,3.107648725,7.507082153,76
22709,1300,518,0,0,0.467087466,1.172227232,37
22710,4325,1700.5,25,0.005747126,56.68333333,144.1666667,77
22711,2727,1129.34,25,0.009084302,4.151985294,10.02573529,86
22712,4029,1612.12,13,0.00321623,11.76729927,29.40875912,137
22713,3253,1288.6,8,0.002453235,14.47865169,36.5505618,105
22714,3331,1309.77,12,0.00358959,6.857434555,17.43979058,124
22715,1506,615.24,0,0,6.545106383,16.0212766,78
22716,3003,1236.16,0,0,4.886007905,11.86956522,163
22717,1170,487.08,0,0,1.651118644,3.966101695,69
22718,1524,631.44,24,0.015503876,1.857176471,4.482352941,69
22719,453,496.9,10,0.021598272,2.079079498,1.89539749,25
47593B,1468,599.02,0,0,5.033781513,12.33613445,66
22720,6743,31990.85,148,0.021477289,23.31694606,4.914723032,636
22722,5265,20107.85,30,0.005665722,139.6378472,36.5625,384
22723,932,3541.74,2,0.002141328,22.27509434,5.86163522,161
22721,743,3582.23,0,0,35.46762376,7.356435644,166
22725,1647,6090.51,49,0.028891509,106.8510526,28.89473684,169
22726,5309,19594.59,31,0.005805243,37.90056093,10.2688588,314
22727,6164,22453.81,74,0.011862777,43.43096712,11.92263056,383
22728,4830,17657.25,41,0.008417163,34.1532882,9.342359768,286
22729,2151,7879.74,31,0.014207149,34.40934498,9.3930131,181
22730,2592,9775.61,43,0.016318786,24.74837975,6.562025316,236
22731,1025,1292.19,14,0.013474495,0.907436798,0.719803371,79
22732,1481,1873.08,0,0,1.304373259,1.031337047,97
22733,1440,1843.56,0,0,31.24677966,24.40677966,112
85035A,257,664.29,6,0.022813688,11.45327586,4.431034483,60
22735,669,1092.97,0,0,0.792581581,0.485134155,73
22736,1065,1759.49,13,0.012059369,5.864966667,3.55,127
22737,1152,1946.72,40,0.033557047,13.0652349,7.731543624,144
22738,1789,2883.73,130,0.067743616,10.15397887,6.299295775,139
22739,1508,2544.56,10,0.006587615,14.54034286,8.617142857,163
22740,6625,5475.25,0,0,210.5865385,254.8076923,89
22741,7989,6722.79,51,0.006343284,4.925120879,5.852747253,105
22742,353,1022.15,2,0.005633803,9.828365385,3.394230769,65
22743,617,1815.83,6,0.009630819,1.548022165,0.526001705,104
22744,573,1673.99,8,0.013769363,20.924875,7.1625,110
22745,1750,3610.15,13,0.007373795,6.224396552,3.017241379,212
22746,1285,2661.62,12,0.00925212,332.7025,160.625,175
22747,864,1769.4,0,0,9.120618557,4.453608247,120
22748,1854,3847.61,13,0.006963042,10.45546196,5.038043478,226
22749,2102,7631.33,0,0,14.05401473,3.871086556,267
22750,1895,6908.19,6,0.003156234,23.25989899,6.38047138,237
22751,1477,5307.35,2,0.001352265,15.25100575,4.244252874,176
22752,1344,10889.53,124,0.084468665,24.91883295,3.075514874,180
22753,673,561.26,0,0,9.052580645,10.85483871,82
22754,1202,973.34,0,0,5.407444444,6.677777778,100
22755,1111,910.94,0,0,14.69258065,17.91935484,91
22756,385,476.83,0,0,1.806174242,1.458333333,51
22757,652,806.58,1,0.001531394,2.133809524,1.724867725,60
22758,594,726.96,0,0,2.753636364,2.25,64
22759,5183,8244.15,24,0.00460918,5.892887777,3.704789135,253
22760,253,3015.15,6,0.023166023,2.361119812,0.198120595,50
22761,31,752.45,2,0.060606061,3.858717949,0.158974359,21
22762,121,1736.35,18,0.129496403,14.59117647,1.016806723,73
22763,176,1716.4,5,0.027624309,1.658357488,0.170048309,74
47586A,21,53.55,0,0,0.044587843,0.017485429,7
22765,25,257.37,0,0,3.784852941,0.367647059,3
22766,3121,9112.19,33,0.010462904,55.22539394,18.91515152,277
22767,701,6335.83,35,0.047554348,38.3989697,4.248484848,151
22768,762,6926.69,33,0.041509434,629.6990909,69.27272727,182
22769,-4,-87.8,10,1.666666667,-0.914583333,-0.041666667,4
22770,77,1133.55,4,0.049382716,0.793802521,0.053921569,43
22771,5668,6816.92,30,0.005265005,19.20259155,15.96619718,165
22772,3330,3907.97,3,0.00090009,50.75285714,43.24675325,85
22773,1816,2197.52,0,0,28.53922078,23.58441558,82
22774,1979,2287.46,16,0.00802005,15.45581081,13.37162162,57
22775,2514,3044.87,28,0.011014949,78.07358974,64.46153846,79
22776,1011,9588.2,92,0.083408885,7.285866261,0.768237082,329
22777,326,2556.8,5,0.01510574,5.707142857,0.727678571,37
22778,695,2520.63,64,0.084321476,13.47930481,3.71657754,81
22779,1491,5594.35,25,0.016490765,14.56861979,3.8828125,85
22780,1300,4848.84,22,0.016641452,12.6271875,3.385416667,80
22781,501,3658.27,24,0.045714286,29.74203252,4.073170732,120
84247L,108,45.36,0,0,0.391034483,0.931034483,8
22783,462,5922.12,0,0,57.49631068,4.485436893,29
22784,1142,5361.28,41,0.03465765,116.5495652,24.82608696,192
22785,89,607.43,0,0,5.328333333,0.780701754,41
22786,92,547.24,0,0,0.406869888,0.068401487,28
22782,236,3275.2,0,0,2.86544182,0.206474191,63
22788,199,1677.25,6,0.029268293,46.59027778,5.527777778,35
22789,820,1568.56,1,0.001218027,15.37803922,8.039215686,100
22791,6710,7673.56,177,0.025700595,34.41058296,30.0896861,173
22792,2071,1698.73,12,0.005760922,3.692891304,4.502173913,94
22794,287,2269.65,5,0.017123288,29.09807692,3.679487179,111
22795,1037,6691.75,11,0.010496183,4.783238027,0.741243746,169
22796,487,4734,55,0.101476015,13.07734807,1.345303867,142
22797,132,2205.4,12,0.083333333,1.727016445,0.103367267,62
22798,1421,4048.47,45,0.030695771,8.577266949,3.01059322,120
22799,168,1409.3,0,0,0.997381458,0.118895966,65
22800,738,2715.88,6,0.008064516,12.01716814,3.265486726,107
22801,828,2995.31,19,0.022432113,13.25358407,3.663716814,120
22802,46,884.7,0,0,3.732911392,0.194092827,25
22803,46,1715.9,0,0,7.364377682,0.197424893,18
22804,2665,6695.91,176,0.061950018,4.758997868,1.894100924,253
22805,1548,1891.68,13,0.008327995,28.23402985,23.10447761,76
22806,183,520.65,0,0,8.13515625,2.859375,23
22807,575,1641.49,0,0,21.59855263,7.565789474,66
22808,276,814.2,18,0.06122449,0.628240741,0.212962963,48
22809,1088,3195.32,24,0.021582734,11.53545126,3.927797834,137
22810,849,2637.23,54,0.059800664,8.939762712,2.877966102,105
22811,620,1671.08,1,0.001610306,9.772397661,3.625730994,32
22812,1546,2916.02,21,0.013401404,55.01924528,29.16981132,98
22813,2215,4101.47,0,0,3.34540783,1.806688418,114
22814,1413,571.86,0,0,3.8124,9.42,73
22815,1788,738,0,0,6.833333333,16.55555556,78
22816,3246,1339.56,0,0,167.445,405.75,150
22817,1834,753,0,0,10.91304348,26.57971014,78
22818,2946,1228.68,96,0.031558185,153.585,368.25,145
22819,1810,742.92,0,0,4.92,11.98675497,93
22820,747,485.73,2,0.002670227,0.393941606,0.605839416,42
22821,810,526.86,12,0.01459854,0.37876348,0.582314881,51
22822,413,2378.86,2,0.004819277,12.32569948,2.139896373,119
22823,24,2745,0,0,26.65048544,0.233009709,13
22824,54,1902.3,1,0.018181818,1.816905444,0.051575931,42
22825,68,531,2,0.028571429,9,1.152542373,23
22826,55,5735,3,0.051724138,4.67019544,0.044788274,33
22827,32,5000,3,0.085714286,8.741258741,0.055944056,21
22828,10,1530,0,0,1.469740634,0.009606148,7
22829,205,1978.85,10,0.046511628,12.21512346,1.265432099,80
22830,131,2610.29,0,0,153.5464706,7.705882353,5
22831,672,1924.8,0,0,1.826185958,0.637571157,91
22832,148,1570.2,7,0.04516129,7.202752294,0.678899083,65
22833,75,2503.53,0,0,2.167558442,0.064935065,4
22834,4361,5698.38,203,0.044478528,61.93891304,47.40217391,194
22835,2375,11175.35,346,0.127159133,36.52075163,7.761437908,307
90190A,6,17.7,0,0,0.031834532,0.010791367,1
22837,955,4321.55,37,0.037298387,22.16179487,4.897435897,108
22838,520,7006.38,127,0.196290572,116.773,8.666666667,115
22839,348,4715.36,14,0.038674033,22.5615311,1.66507177,107
