,Customer1,Customer2,Customer3,Customer4,Customer5,Score1,Score2,Score3,Score4,Score5
14290,16141,16240,13323,13487,14125,0.20275983992675697,0.2438250995470142,0.20107621583768284,0.17663379450313596,0.17570505018540994
14291,12415,16511,14082,17334,13730,0.20034306613438224,0.19025462623238779,0.2008719973891798,0.22206389445763502,0.18646641578641518
14292,15304,15658,12600,13144,17819,0.1832264513726272,0.2054464164742103,0.22657066639835985,0.18203483035308848,0.202721635401714
14295,14213,14339,18270,16217,13826,0.7715411192791379,0.038011970190637595,0.08894783485616797,0.05368148921485313,0.04781758645920344
14297,14461,13940,17236,13210,15164,0.18233339337233068,0.21078444512519684,0.1971958504545226,0.191997032093048,0.21768927895490184
14298,15039,17930,13694,15547,15159,0.18919150646066743,0.1912136679749315,0.21543316551983166,0.21907553984744035,0.1850861201971291
14299,15095,13174,16641,12694,17880,0.18106909268536708,0.2418434191563281,0.21831106237945688,0.18098507187463542,0.17779135390421266
14306,18188,15319,16952,16905,15091,0.17925164955559453,0.19655676473080036,0.2624878372319422,0.1853545901192289,0.17634915836243414
14309,13199,14513,15107,17440,14708,0.19484799496322555,0.19518473433575106,0.21483009555980853,0.1979614965060014,0.19717567863521346
14312,14397,15705,18198,13695,15712,0.1897898660964668,0.1782794547558623,0.1937452732547561,0.21730358084668003,0.22088182504623463
14315,15032,16748,14566,13534,13531,0.19479958195989192,0.2238761427121998,0.20907720589806833,0.18733617660738502,0.18491089282245507
14321,16948,16629,18033,16488,15799,0.23220821710505923,0.1835022125930126,0.21285094745137914,0.17903600303392825,0.19240261981662074
14329,13069,13062,13316,15118,15847,0.20017901192876572,0.19996545635055438,0.19941469530269335,0.20041382451393913,0.2000270119040473
14332,14782,17045,16665,17572,12989,0.20836133387860603,0.1904571123996703,0.20388613169138112,0.19342283755167386,0.20387258447866868
14334,17504,15661,17770,15107,17440,0.2031847037747933,0.1947818725723737,0.19908536045638195,0.20359652750524526,0.19935153569120567
14335,15210,17554,18001,13919,16803,0.1869064056737267,0.23136091085348176,0.2090136329138657,0.17232336433448617,0.20039568622443982
14336,13266,16567,12582,17470,18272,0.19543451049646016,0.25514931795495904,0.20196899141695138,0.1831502642663693,0.16429691586526007
14341,17702,16523,12597,16180,12582,0.21810026098951535,0.18671902429826703,0.18646381381694005,0.19935001655972054,0.20936688433555697
14342,13525,16387,13321,18144,14233,0.20563057650191083,0.18788982567689524,0.19255760940370253,0.21428660793233398,0.19963538048515733
14359,14818,14952,13572,16012,17579,0.1696058537429025,0.16946975012461643,0.2401867365489851,0.21211429487205888,0.2086233647114371
14360,12790,12377,15075,14911,15480,0.19787196666088658,0.19536068657287556,0.19873326006341568,0.20248214744909174,0.20555193925373044
14367,15719,12921,17735,16809,14709,0.20128238855673447,0.19189424005132033,0.20808711296192267,0.21593316863386694,0.18280308979615553
14379,17377,13564,12867,14157,15935,0.18152958939075448,0.18643057706961338,0.22596328925220768,0.18499387862387587,0.22108266566354853
14383,16669,13092,18144,16488,16948,0.19723587099955175,0.19665018809825455,0.19680742778756172,0.19652999972606167,0.2127765133885702
14387,17531,17966,17554,13859,13487,0.18622230748299065,0.20743900054720588,0.20215255551678243,0.19840454822269896,0.205781588230322
14388,15078,14709,16523,17677,16180,0.20515502457475265,0.20448400081475446,0.209070736636576,0.18677269855527126,0.1945175394186457
14390,16086,17887,17004,15351,14555,0.1914384058176879,0.18489222329581395,0.2254989542111457,0.16181494630639268,0.2363554703689596
14395,15491,13593,14062,13823,13183,0.19864183319678197,0.19489184717285288,0.2107493592796014,0.19924042236439596,0.19647653798636783
14397,15361,14964,15938,18198,15705,0.19426244809272997,0.20034416380436307,0.1936340642203608,0.21013309692091545,0.20162622696163068
14401,16247,15624,13618,17429,15690,0.21427934693327064,0.18916776287183815,0.2142951815361962,0.17290821655905322,0.2093494920996418
14404,16287,13395,16969,15862,16050,0.2249475978619938,0.1973671674254655,0.20526123621235376,0.18541316186197876,0.18701083663820806
14408,15491,13183,13434,14738,13781,0.16609108579081935,0.23602460255675675,0.2339907689721157,0.1986142745428856,0.16527926813742266
14410,13922,15454,12908,12733,12673,0.19502187991864367,0.2001756956892726,0.22370045159718557,0.19944761060995259,0.18165436218494554
14412,15683,16948,13092,16488,13621,0.19441217446829265,0.217166889223031,0.20038719796887985,0.1942054985501159,0.19382823978968056
14415,16182,15078,16180,14709,16523,0.19773432586278242,0.2042257155976356,0.20102237073667692,0.19865081072713936,0.1983667770757656
14418,14071,12431,14660,18262,13354,0.18491212695342252,0.16915461114301591,0.24294675906646426,0.2539647039145238,0.14902179892257358
14419,16174,12507,13925,12589,17844,0.18184507423432042,0.20179746494005907,0.17947128986450417,0.20162816938014252,0.23525800158097382
14421,13456,17079,13058,17519,17877,0.2168104363802398,0.24519652220291605,0.21132446214705297,0.15989956397135893,0.16676901529843224
14422,13210,17498,14518,13787,17651,0.16961138191430175,0.2299931742381527,0.2346743978989566,0.193526297124019,0.17219474882457003
14426,12885,12644,13930,12697,15786,0.1826471464502957,0.2092002404468313,0.24740113475563985,0.18214543607911468,0.17860604226811844
14427,15793,18113,14090,13236,15668,0.2071073972209664,0.18721861680202306,0.18721861680202306,0.23123675237296437,0.18721861680202306
14428,17060,17739,17080,16980,13133,0.20554915410359384,0.20330963244329106,0.21768109387105605,0.1979398752076028,0.17552024437445612
14432,15234,13240,12997,17999,14951,0.2511403385327246,0.16085298252962127,0.2281504873031092,0.17216771709749232,0.18768847453705267
14434,16591,18278,12695,13323,17513,0.2585921460764206,0.18469623705538127,0.1407417618828695,0.18407120569583982,0.23189864928948872
14440,13831,16985,14209,15482,13161,0.20152298685807535,0.17615657091907835,0.18520695049540206,0.19955490566657272,0.23755858606087152
14441,14738,15703,14141,18230,17217,0.20049083422620953,0.23799066183768777,0.1852869615724468,0.18381806461852784,0.19241347774512813
14443,13466,13308,13539,15358,15093,0.19532416958987636,0.19802462473259558,0.1995090596009129,0.20328424832896352,0.20385789774765178
14446,15026,17774,17846,16399,14456,0.19249370381588796,0.1805981182176575,0.22215961012973495,0.2229614926362646,0.1817870752004548
14447,12557,14886,15970,12793,16212,0.17161648655493436,0.23277041977753452,0.2317976596697203,0.1956334954556092,0.1681819385422017
14448,15032,13068,14705,13228,16990,0.1536130585851632,0.2283146915838045,0.2283146915838045,0.1614428666634233,0.2283146915838045
14449,15472,18180,15185,13980,17651,0.20667552512750714,0.23532718707954636,0.16530202530344146,0.2309801764388285,0.16171508605067647
14452,13629,14887,13238,13228,12990,0.2018745846962535,0.22249533536943425,0.18817669657975314,0.19662744206380883,0.19082594129075037
14456,17589,14446,12748,13477,15757,0.2000539027803147,0.21916157194435867,0.1999063915759911,0.1944785828734999,0.18639955082583567
14466,13728,13826,14005,13027,12895,0.1938960113715471,0.20999223340958562,0.19254522428994197,0.20443332712351917,0.19913320380540622
14467,12939,16126,16983,15348,17618,0.2345456302374287,0.18700035019294173,0.18128253503330938,0.2263023516346918,0.17086913290162842
14470,15723,14716,14076,15850,13151,0.2257914306585397,0.18367042408018808,0.17036976276749294,0.1939575029635919,0.2262108795301874
14477,16990,13068,12884,13242,14566,0.19571159251437295,0.19571159251437295,0.2107351588654415,0.20213006359143965,0.19571159251437295
14482,13751,18017,17029,15313,14520,0.1941025729575827,0.2014743567606043,0.20147435676060435,0.20147435676060435,0.20147435676060435
14487,17643,14903,13886,12775,13513,0.18987372996868412,0.18862153015827596,0.16425650762456107,0.2897556064726499,0.1674926257758289
14488,16083,14761,16292,14491,12783,0.18340713631250513,0.21857019803481806,0.17348399786987878,0.18843784152872042,0.23610082625407774
14493,17440,12585,14513,15107,14708,0.1974153781433065,0.1970982013925311,0.1946462762546603,0.2142084160933546,0.19663172811614746
14495,17765,17466,13500,16835,15316,0.16651004522129956,0.15833223384560688,0.15228969160099567,0.16236320646474514,0.36050482286735275
14498,14090,16148,15488,18113,15668,0.20000385754101943,0.20000385754101943,0.19998456983592217,0.20000385754101943,0.20000385754101943
14499,15081,12831,15717,13590,16610,0.18493667736589228,0.21922307882299052,0.19230726042685406,0.21197754598109972,0.19155543740316325
14502,14682,13720,14687,17512,16081,0.204081042759624,0.20453479355192922,0.19469164922589988,0.20261267971547078,0.19407983474707619
14503,13135,17186,18118,16432,16401,0.20260423628426982,0.20260423628426982,0.19372364143524734,0.19972886519519306,0.20133902080101984
14504,13634,17463,16062,14342,17231,0.19697465423573948,0.19560977064976834,0.18438305200714197,0.20641933892102637,0.2166131841863238
14505,12364,14895,17805,16938,16205,0.20741109966635615,0.193869471229042,0.19195459212651178,0.2001478796722363,0.20661695730585386
14506,13639,16126,16171,15063,14259,0.19702062616217886,0.20687370384508447,0.21932015853114203,0.19866191445172068,0.17812359700987393
14507,15953,14525,17176,16081,17616,0.1964754956771148,0.198925295156874,0.2072657146219057,0.2075404209670486,0.18979307357705683
14508,14483,13466,13859,17764,17554,0.18329005638192783,0.16873385673541186,0.18619104424838148,0.24803635644577698,0.21374868618850174
14511,14461,14035,14757,12956,14784,0.21309916963462042,0.19241748075303827,0.20036803618967064,0.19259902693752362,0.20151628648514702
14515,14687,13267,14682,13720,17512,0.2090288829175435,0.1826808742173472,0.20559554970096908,0.19926959082062462,0.20342510234351566
14517,14209,16124,15071,16950,13258,0.16332077467536513,0.27256677399935286,0.2391391129882208,0.1602147574072731,0.1647585809297881
14522,17388,17347,18048,16976,16836,0.20398548152640447,0.204046904981003,0.19150903792953677,0.19918794831303974,0.20127062725001615
14524,15707,16536,16688,16029,16878,0.20188004188019562,0.19000572341255975,0.22357953656226595,0.19024075891415304,0.19429393923082572
14525,12871,13831,14548,15953,17616,0.18782235303589512,0.198402192345361,0.19705968707676816,0.20899661882109727,0.2077191487208785
14527,14709,13534,13238,16182,16456,0.20678327150058798,0.1894226949810678,0.18950929038141742,0.1990674019973348,0.215217341139592
14530,15027,16081,17790,14312,17449,0.2004990613970437,0.2000987039407783,0.19008533748012904,0.18495078403030038,0.22436611315174854
14533,16841,14997,12438,16122,16571,0.2348032096573181,0.23009286737899845,0.1809485820277442,0.1822532283308621,0.1719021126050772
14534,16948,14862,18033,16669,13092,0.1947620753330826,0.19606383738522268,0.21858569019234297,0.18813556431386744,0.20245283277548426
14540,13493,16905,18188,14932,15445,0.1830469793652638,0.1898170029600842,0.1948772258996838,0.22927113428534115,0.20298765748962708
14543,17389,15396,13719,16462,12968,0.18535335422864657,0.21989452438039486,0.20393356183502745,0.23563454592769248,0.1551840136282386
14544,12940,14561,15264,16464,16624,0.2232467011710129,0.1888258096805954,0.21088187580102163,0.18820327247309632,0.18884234087427365
14546,13050,18155,13427,14064,17315,0.19931607437386512,0.1935536827020262,0.20142622719351433,0.19948528691765524,0.20621872881293918
14551,13094,16018,13967,17556,14463,0.19392155725984309,0.18264561893214792,0.2276891415480394,0.21235458344945224,0.18338909881051738
14553,12924,16148,18113,14090,15668,0.2064293328138531,0.19839266679653675,0.19839266679653675,0.19839266679653675,0.19839266679653675
14555,17203,15351,17004,14390,16086,0.1845242866944414,0.1837581477395734,0.27902111062865353,0.19842647207273806,0.15426998286459348
14560,12841,18086,17628,18185,13324,0.19415581281305194,0.19861586516100413,0.2287663524587776,0.19022480908593925,0.18823716048122707
14562,17083,16774,17061,13666,12883,0.19588743043198156,0.22512737480096992,0.18510302324538982,0.20890537555521246,0.18497679596644628
14567,17053,17173,18167,14937,15373,0.2348760770310411,0.2057776960352324,0.23626309737769338,0.24613873419644666,0.07694439535958657
14572,12364,14301,17059,16629,16205,0.2175821089708072,0.20299206617252383,0.18607117557880104,0.19400295192790767,0.19935169734996022
14577,15356,15078,12928,15491,16270,0.19356481119957536,0.1940326113302563,0.18322169032654392,0.2004738824081313,0.22870700473549305
14587,12778,13280,16931,17795,16113,0.2041859480494795,0.20028686747641167,0.20303960138126811,0.1914048982054338,0.20108268488740683
14591,16432,17186,16448,17812,13135,0.18454151352029344,0.18719824184142086,0.19778838377610297,0.24327361902076186,0.1871982418414209
14592,18119,15437,15532,15881,15749,0.18646069786561809,0.20406787596781303,0.21105391488036107,0.19197815679156383,0.20643935449464398
14593,18079,18016,14056,16700,17750,0.1978245786704024,0.21759671144024514,0.20792008706894427,0.18832064456537118,0.18833797825503693
14595,17464,14549,16422,15860,13064,0.20979479208617258,0.19999345749874772,0.19578213615129084,0.19432941305001816,0.20010020121377065
14597,15942,16598,16583,17837,12589,0.2104371639420648,0.2357378062269576,0.18739899230598317,0.18184689895390788,0.18457913857108654
14606,15361,14964,15705,13001,18198,0.19445215211261668,0.1998483917102468,0.2017046811677696,0.20545061395455463,0.19854416105481223
14607,13070,16456,13228,12990,14482,0.1971079143475138,0.19507344663285248,0.21592090190185895,0.20955014680198528,0.1823475903157896
14608,13416,17525,15129,18259,17540,0.20154940931515206,0.2491704614093491,0.1458343225911445,0.20316728622553293,0.20027852045882136
14618,13094,16018,17556,14463,13967,0.19417767228290406,0.18288684165934643,0.21131432868420494,0.18363130346241202,0.22798985391113258
14621,17068,14038,17735,13178,12928,0.2105177798662382,0.18868421882095632,0.211731692761565,0.19248009538713823,0.19658621316410219
14623,16781,15987,15380,17846,16072,0.19058484774147286,0.1881145807760329,0.2214003886977659,0.21006285949540046,0.18983732328932784
14624,15632,17771,17430,13220,17800,0.17928522698721563,0.18069432267529617,0.2406879964155461,0.20780650634660053,0.19152594757534167
14626,17045,12989,16665,14782,14805,0.19453641045196718,0.20102646613307207,0.20103982422290295,0.21084251024341205,0.19255478894864575
14631,16193,12729,13876,16211,13276,0.14949989642089126,0.18869215653320623,0.29944271582327875,0.17684233040238406,0.18552290082023953
14636,15705,12431,16184,15612,14964,0.19895508432550948,0.20189819414041454,0.2044978866327254,0.19695882897069367,0.1976900059306569
14639,15462,16222,15240,14700,12878,0.21205847088675553,0.18018223308747486,0.20596484489035136,0.19566944056401314,0.2061250105714051
14640,14090,16148,18113,15668,14642,0.1995080984939525,0.1995080984939525,0.1995080984939525,0.1995080984939525,0.20196760602418998
14644,13059,17819,17948,13016,15304,0.1821297312199417,0.17571730493308274,0.29140076871120346,0.17872379114384282,0.17202840399192923
14646,12451,12362,12474,13819,12408,0.21274309496298802,0.19837761577368607,0.1897624948381596,0.19291929116573828,0.20619750325942807
14653,16208,16755,16030,15952,17506,0.18886076782273314,0.18496641433423622,0.19652755506055622,0.16068885938134944,0.2689564034011249
